task_id,task_code,project_id,assigned_user_id,task_name,task_status,priority,created_date,due_date,completed_date
2203,TSK02203,86,378,Write Documentation,in progress,medium,2024-09-30,2024-11-23,
2204,TSK02204,86,389,Deploy Application,pending,low,2024-09-11,2024-10-25,
2205,TSK02205,86,389,Fix Bugs,in progress,medium,2024-09-20,2024-09-27,
2206,TSK02206,86,407,Fix Bugs,in progress,medium,2024-09-30,2024-11-01,
2207,TSK02207,86,383,Design User Interface,completed,critical,2024-09-12,2024-11-10,2024-09-21
2208,TSK02208,86,404,Optimize Performance,completed,medium,2024-09-11,2024-10-18,2024-09-27
2209,TSK02209,86,372,Design User Interface,completed,medium,2024-10-04,2024-11-19,2024-10-22
2210,TSK02210,86,374,Create Database Schema,completed,medium,2024-10-09,2024-10-23,2024-10-15
2211,TSK02211,86,411,Design User Interface,in progress,medium,2024-09-12,2024-10-23,
2212,TSK02212,86,407,Security Testing,completed,high,2024-09-19,2024-10-17,2024-09-26
2213,TSK02213,86,411,Develop API,completed,high,2024-10-07,2024-11-20,2024-10-18
2214,TSK02214,86,366,Write Documentation,completed,medium,2024-10-04,2024-11-22,2024-10-21
2215,TSK02215,86,378,Deploy Application,pending,low,2024-10-02,2024-10-26,
2216,TSK02216,86,368,Fix Bugs,pending,medium,2024-09-13,2024-11-03,
2217,TSK02217,86,406,Design User Interface,in progress,medium,2024-09-27,2024-11-08,
2218,TSK02218,86,395,Security Testing,pending,high,2024-09-22,2024-10-04,
2219,TSK02219,86,373,Create Database Schema,completed,low,2024-09-29,2024-10-11,2024-10-02
2220,TSK02220,87,367,Develop API,in progress,high,2024-10-19,2024-11-08,
2221,TSK02221,87,371,Testing Module,in progress,medium,2024-10-29,2024-12-18,
2222,TSK02222,87,413,Develop API,completed,medium,2024-10-29,2024-11-29,2024-11-05
2223,TSK02223,87,383,Develop API,in progress,medium,2024-10-31,2024-12-03,
2224,TSK02224,87,378,Develop API,completed,critical,2024-10-16,2024-11-08,2024-10-25
2225,TSK02225,87,371,Optimize Performance,in progress,medium,2024-10-31,2024-11-30,
2226,TSK02226,87,394,Develop API,completed,low,2024-10-20,2024-12-19,2024-11-06
2227,TSK02227,87,400,Security Testing,in progress,medium,2024-10-27,2024-12-17,
2228,TSK02228,87,409,Fix Bugs,in progress,medium,2024-10-22,2024-12-12,
2229,TSK02229,87,413,Fix Bugs,in progress,low,2024-10-25,2024-12-20,
2230,TSK02230,87,395,Fix Bugs,in progress,low,2024-10-15,2024-10-29,
2231,TSK02231,87,396,Develop API,completed,medium,2024-10-25,2024-11-21,2024-10-31
2232,TSK02232,87,408,Security Testing,in progress,high,2024-10-20,2024-11-16,
2233,TSK02233,87,388,Design User Interface,pending,low,2024-10-31,2024-12-07,
2234,TSK02234,87,372,Develop API,in progress,high,2024-10-19,2024-11-14,
2235,TSK02235,88,414,Design User Interface,in progress,medium,2025-03-30,2025-05-15,
2236,TSK02236,88,410,Write Documentation,in progress,high,2025-03-30,2025-05-06,
2237,TSK02237,88,412,Create Dashboard,pending,medium,2025-04-11,2025-05-18,
2238,TSK02238,88,368,Testing Module,in progress,high,2025-04-06,2025-05-15,
2239,TSK02239,88,415,Fix Bugs,in progress,critical,2025-03-19,2025-04-20,
2240,TSK02240,88,398,Develop API,pending,high,2025-04-03,2025-05-18,
2241,TSK02241,88,402,Develop API,completed,low,2025-04-07,2025-05-05,2025-04-14
2242,TSK02242,88,385,Develop API,completed,high,2025-04-10,2025-05-16,2025-04-13
2243,TSK02243,88,366,Develop API,pending,medium,2025-03-28,2025-04-15,
2244,TSK02244,88,377,Testing Module,in progress,high,2025-03-25,2025-04-28,
2245,TSK02245,88,409,Deploy Application,completed,high,2025-03-18,2025-04-17,2025-03-23
2246,TSK02246,88,388,Create Database Schema,in progress,medium,2025-03-16,2025-05-05,
2247,TSK02247,88,408,Write Documentation,completed,high,2025-03-28,2025-05-19,2025-04-13
2248,TSK02248,88,390,Develop API,completed,medium,2025-03-23,2025-04-07,2025-03-27
2249,TSK02249,88,409,Write Documentation,completed,medium,2025-03-28,2025-05-08,2025-04-07
2250,TSK02250,89,440,Security Testing,in progress,low,2024-02-26,2024-04-11,
2251,TSK02251,89,428,Create Dashboard,completed,medium,2024-02-20,2024-02-27,2024-03-03
2252,TSK02252,89,429,Create Database Schema,in progress,medium,2024-03-05,2024-03-20,
2253,TSK02253,89,423,Fix Bugs,pending,medium,2024-03-01,2024-03-29,
2254,TSK02254,89,421,Fix Bugs,completed,medium,2024-02-27,2024-04-17,2024-03-12
2255,TSK02255,89,425,Write Documentation,in progress,low,2024-03-12,2024-04-13,
2256,TSK02256,89,420,Optimize Performance,in progress,high,2024-03-07,2024-04-05,
2257,TSK02257,89,442,Design User Interface,completed,low,2024-03-07,2024-03-22,2024-03-20
2258,TSK02258,89,438,Optimize Performance,in progress,low,2024-03-04,2024-04-21,
2259,TSK02259,89,441,Design User Interface,in progress,medium,2024-03-07,2024-03-30,
2260,TSK02260,89,442,Optimize Performance,completed,medium,2024-03-09,2024-05-04,2024-03-29
2261,TSK02261,89,428,Create Database Schema,completed,high,2024-03-01,2024-04-04,2024-03-19
2262,TSK02262,90,438,Create Database Schema,in progress,low,2024-12-09,2025-01-06,
2263,TSK02263,90,423,Deploy Application,completed,high,2024-12-14,2025-02-05,2024-12-23
2264,TSK02264,90,418,Optimize Performance,in progress,medium,2024-12-12,2024-12-26,
2265,TSK02265,90,428,Design User Interface,in progress,high,2024-12-12,2025-01-31,
2266,TSK02266,90,427,Fix Bugs,in progress,high,2024-11-26,2024-12-04,
2267,TSK02267,90,426,Create Dashboard,in progress,medium,2024-12-02,2025-01-06,
2268,TSK02268,90,418,Security Testing,in progress,low,2024-11-25,2025-01-17,
2269,TSK02269,90,429,Testing Module,in progress,low,2024-11-16,2024-12-27,
2270,TSK02270,90,421,Optimize Performance,pending,medium,2024-11-18,2024-12-12,
2271,TSK02271,90,424,Deploy Application,completed,medium,2024-11-26,2024-12-05,2024-12-16
2272,TSK02272,90,418,Develop API,in progress,medium,2024-11-17,2025-01-09,
2273,TSK02273,90,429,Deploy Application,completed,critical,2024-12-05,2024-12-17,2024-12-09
2274,TSK02274,90,430,Write Documentation,completed,low,2024-11-25,2025-01-18,2024-12-05
2275,TSK02275,90,443,Write Documentation,completed,critical,2024-11-23,2025-01-19,2024-11-26
2276,TSK02276,90,426,Security Testing,in progress,medium,2024-11-21,2025-01-17,
2277,TSK02277,90,428,Security Testing,completed,medium,2024-11-22,2025-01-16,2024-11-24
2278,TSK02278,90,440,Develop API,in progress,medium,2024-12-14,2025-02-01,
2279,TSK02279,90,438,Fix Bugs,completed,medium,2024-11-16,2024-12-19,2024-11-22
2280,TSK02280,90,430,Develop API,pending,medium,2024-11-21,2024-12-27,
2281,TSK02281,90,420,Testing Module,completed,medium,2024-12-04,2025-01-25,2024-12-15
2282,TSK02282,90,436,Fix Bugs,pending,high,2024-11-25,2025-01-09,
2283,TSK02283,90,430,Security Testing,in progress,medium,2024-12-11,2025-01-11,
2284,TSK02284,90,427,Create Dashboard,completed,medium,2024-11-30,2025-01-28,2024-12-01
2285,TSK02285,90,444,Optimize Performance,pending,medium,2024-11-29,2025-01-19,
2286,TSK02286,90,429,Design User Interface,completed,medium,2024-11-20,2025-01-02,2024-11-29
2287,TSK02287,90,428,Create Database Schema,completed,medium,2024-11-17,2024-12-27,2024-12-05
2288,TSK02288,90,441,Create Dashboard,in progress,medium,2024-11-26,2025-01-01,
2289,TSK02289,91,436,Create Dashboard,completed,medium,2024-06-11,2024-07-14,2024-06-17
2290,TSK02290,91,426,Deploy Application,pending,high,2024-07-01,2024-07-23,
2291,TSK02291,91,429,Security Testing,completed,high,2024-06-19,2024-07-03,2024-06-24
2292,TSK02292,91,423,Create Database Schema,in progress,medium,2024-06-10,2024-06-28,
2293,TSK02293,91,441,Write Documentation,pending,medium,2024-07-04,2024-08-02,
2294,TSK02294,91,436,Fix Bugs,pending,medium,2024-07-01,2024-07-31,
2295,TSK02295,91,438,Create Dashboard,pending,medium,2024-06-27,2024-08-07,
2296,TSK02296,91,429,Optimize Performance,pending,high,2024-06-19,2024-07-14,
2297,TSK02297,91,444,Develop API,completed,medium,2024-07-03,2024-07-10,2024-07-09
2298,TSK02298,91,437,Develop API,completed,medium,2024-06-24,2024-07-07,2024-07-09
2299,TSK02299,92,430,Testing Module,completed,medium,2024-01-08,2024-02-23,2024-01-22
2300,TSK02300,92,436,Deploy Application,pending,critical,2023-12-28,2024-02-11,
2301,TSK02301,92,427,Security Testing,completed,medium,2024-01-08,2024-02-20,2024-01-09
2302,TSK02302,92,419,Create Dashboard,in progress,low,2024-01-10,2024-02-24,
2303,TSK02303,92,434,Deploy Application,completed,high,2024-01-18,2024-02-04,2024-01-31
2304,TSK02304,92,444,Testing Module,in progress,low,2024-01-04,2024-02-25,
2305,TSK02305,92,421,Fix Bugs,pending,low,2024-01-19,2024-01-27,
2306,TSK02306,92,431,Testing Module,in progress,medium,2023-12-27,2024-01-31,
2307,TSK02307,92,433,Create Database Schema,completed,high,2023-12-28,2024-02-26,2024-01-12
2308,TSK02308,92,424,Optimize Performance,completed,high,2023-12-31,2024-01-11,2024-01-06
2309,TSK02309,92,444,Deploy Application,completed,critical,2023-12-21,2024-01-21,2024-01-04
2310,TSK02310,92,439,Deploy Application,completed,low,2023-12-23,2024-02-17,2024-01-01
2311,TSK02311,92,439,Design User Interface,completed,medium,2024-01-09,2024-03-08,2024-01-27
2312,TSK02312,92,442,Write Documentation,pending,high,2024-01-13,2024-03-06,
2313,TSK02313,92,429,Deploy Application,pending,medium,2024-01-14,2024-02-18,
2314,TSK02314,92,421,Fix Bugs,completed,high,2024-01-03,2024-02-16,2024-01-07
2315,TSK02315,92,428,Write Documentation,completed,medium,2024-01-14,2024-01-30,2024-01-20
2316,TSK02316,92,432,Testing Module,pending,medium,2024-01-19,2024-02-16,
2317,TSK02317,92,439,Optimize Performance,completed,high,2024-01-10,2024-03-05,2024-01-25
2318,TSK02318,92,439,Optimize Performance,in progress,medium,2023-12-29,2024-02-02,
2319,TSK02319,92,425,Security Testing,in progress,low,2024-01-12,2024-01-27,
2320,TSK02320,92,417,Testing Module,in progress,high,2023-12-25,2024-02-06,
2321,TSK02321,93,439,Develop API,in progress,medium,2024-04-15,2024-05-11,
2322,TSK02322,93,421,Develop API,completed,low,2024-04-08,2024-05-03,2024-04-18
2323,TSK02323,93,437,Testing Module,in progress,low,2024-04-20,2024-05-10,
2324,TSK02324,93,435,Design User Interface,in progress,medium,2024-04-11,2024-06-03,
2325,TSK02325,93,429,Optimize Performance,completed,medium,2024-04-09,2024-04-26,2024-04-26
2326,TSK02326,93,444,Deploy Application,completed,medium,2024-04-04,2024-05-04,2024-04-23
2327,TSK02327,93,437,Develop API,completed,high,2024-04-05,2024-05-12,2024-04-21
2328,TSK02328,93,429,Design User Interface,in progress,medium,2024-03-29,2024-04-09,
2329,TSK02329,93,423,Testing Module,pending,low,2024-04-03,2024-05-18,
2330,TSK02330,93,437,Testing Module,completed,medium,2024-04-17,2024-05-23,2024-04-21
2331,TSK02331,93,443,Deploy Application,completed,high,2024-04-11,2024-06-04,2024-04-12
2332,TSK02332,93,418,Write Documentation,in progress,medium,2024-03-30,2024-04-27,
2333,TSK02333,93,434,Deploy Application,pending,high,2024-04-09,2024-05-20,
2334,TSK02334,93,442,Design User Interface,pending,medium,2024-04-20,2024-05-30,
2335,TSK02335,93,442,Develop API,pending,medium,2024-03-31,2024-05-18,
2336,TSK02336,93,439,Optimize Performance,pending,low,2024-04-20,2024-06-04,
2337,TSK02337,93,419,Testing Module,in progress,high,2024-04-01,2024-04-12,
2338,TSK02338,93,426,Design User Interface,completed,medium,2024-04-21,2024-05-13,2024-05-08
2339,TSK02339,93,431,Create Database Schema,completed,medium,2024-04-11,2024-06-07,2024-04-27
2340,TSK02340,93,437,Create Database Schema,in progress,low,2024-03-25,2024-04-08,
2341,TSK02341,93,423,Create Database Schema,pending,medium,2024-04-07,2024-04-27,
2342,TSK02342,94,417,Security Testing,in progress,medium,2024-06-03,2024-06-17,
2343,TSK02343,94,435,Security Testing,completed,high,2024-06-11,2024-06-18,2024-06-18
2344,TSK02344,94,425,Optimize Performance,completed,medium,2024-05-27,2024-06-24,2024-06-16
2345,TSK02345,94,426,Fix Bugs,in progress,medium,2024-06-04,2024-07-15,
2346,TSK02346,94,438,Deploy Application,in progress,medium,2024-05-26,2024-07-12,
2347,TSK02347,94,441,Develop API,pending,medium,2024-06-02,2024-06-29,
2348,TSK02348,94,432,Develop API,completed,low,2024-06-16,2024-08-10,2024-07-02
2349,TSK02349,94,444,Optimize Performance,completed,medium,2024-06-01,2024-07-21,2024-06-05
2350,TSK02350,94,441,Create Database Schema,completed,high,2024-06-05,2024-06-25,2024-06-12
2351,TSK02351,94,427,Deploy Application,in progress,medium,2024-05-28,2024-07-17,
2352,TSK02352,94,435,Develop API,completed,medium,2024-05-28,2024-06-16,2024-06-04
2353,TSK02353,94,422,Develop API,in progress,medium,2024-06-12,2024-06-29,
2354,TSK02354,94,437,Security Testing,completed,high,2024-05-29,2024-07-24,2024-06-14
2355,TSK02355,94,425,Optimize Performance,in progress,high,2024-06-11,2024-08-10,
2356,TSK02356,94,426,Create Dashboard,in progress,high,2024-05-28,2024-07-27,
2357,TSK02357,94,426,Write Documentation,in progress,medium,2024-06-11,2024-08-05,
2358,TSK02358,94,429,Design User Interface,pending,critical,2024-06-01,2024-06-30,
2359,TSK02359,94,441,Fix Bugs,completed,low,2024-06-08,2024-07-30,2024-06-23
2360,TSK02360,94,439,Fix Bugs,pending,medium,2024-05-25,2024-06-24,
2361,TSK02361,94,442,Write Documentation,in progress,medium,2024-05-19,2024-06-30,
2362,TSK02362,94,423,Security Testing,pending,medium,2024-06-11,2024-07-05,
2363,TSK02363,94,422,Create Dashboard,pending,high,2024-05-22,2024-07-14,
2364,TSK02364,94,418,Write Documentation,in progress,medium,2024-06-06,2024-07-28,
2365,TSK02365,94,436,Security Testing,pending,medium,2024-06-03,2024-06-16,
2366,TSK02366,94,434,Create Dashboard,completed,medium,2024-05-20,2024-06-14,2024-05-29
2367,TSK02367,94,440,Create Database Schema,in progress,medium,2024-05-22,2024-07-17,
2368,TSK02368,94,421,Develop API,in progress,medium,2024-06-11,2024-07-24,
2369,TSK02369,94,431,Testing Module,in progress,medium,2024-05-25,2024-07-05,
2370,TSK02370,94,433,Fix Bugs,completed,medium,2024-06-12,2024-06-27,2024-06-30
2371,TSK02371,95,442,Create Dashboard,pending,critical,2024-06-24,2024-07-24,
2372,TSK02372,95,422,Create Dashboard,completed,medium,2024-06-28,2024-08-03,2024-07-05
2373,TSK02373,95,438,Fix Bugs,in progress,medium,2024-06-11,2024-08-04,
2374,TSK02374,95,420,Write Documentation,pending,medium,2024-06-29,2024-08-26,
2375,TSK02375,95,418,Deploy Application,completed,medium,2024-06-15,2024-07-28,2024-07-02
2376,TSK02376,95,444,Create Dashboard,completed,high,2024-06-13,2024-07-21,2024-06-30
2377,TSK02377,95,437,Create Database Schema,in progress,high,2024-06-09,2024-07-22,
2378,TSK02378,95,434,Develop API,completed,high,2024-06-02,2024-06-14,2024-06-06
2379,TSK02379,95,437,Testing Module,completed,high,2024-06-18,2024-08-13,2024-07-08
2380,TSK02380,95,425,Optimize Performance,in progress,medium,2024-06-21,2024-08-14,
2381,TSK02381,95,422,Security Testing,completed,medium,2024-06-04,2024-07-14,2024-06-07
2382,TSK02382,95,417,Write Documentation,completed,medium,2024-06-24,2024-07-01,2024-07-08
2383,TSK02383,95,417,Testing Module,completed,medium,2024-06-19,2024-07-05,2024-06-20
2384,TSK02384,95,438,Create Dashboard,completed,medium,2024-06-08,2024-07-26,2024-06-27
2385,TSK02385,95,443,Security Testing,pending,high,2024-06-21,2024-08-12,
2386,TSK02386,95,423,Develop API,in progress,medium,2024-06-27,2024-07-15,
2387,TSK02387,95,436,Design User Interface,pending,high,2024-06-03,2024-07-14,
2388,TSK02388,95,444,Create Dashboard,completed,high,2024-06-11,2024-07-30,2024-06-22
2389,TSK02389,95,422,Write Documentation,pending,critical,2024-06-06,2024-06-27,
2390,TSK02390,95,417,Develop API,completed,high,2024-06-29,2024-08-03,2024-07-11
2391,TSK02391,95,417,Optimize Performance,completed,high,2024-06-03,2024-07-27,2024-06-16
2392,TSK02392,95,431,Optimize Performance,in progress,medium,2024-06-06,2024-06-26,
2393,TSK02393,95,443,Create Database Schema,in progress,low,2024-06-24,2024-07-12,
2394,TSK02394,95,420,Develop API,completed,high,2024-06-16,2024-06-30,2024-07-03
2395,TSK02395,95,440,Create Dashboard,completed,medium,2024-06-15,2024-07-05,2024-06-27
2396,TSK02396,95,432,Fix Bugs,completed,medium,2024-06-02,2024-07-08,2024-06-14
2397,TSK02397,95,442,Write Documentation,pending,medium,2024-05-31,2024-06-13,
2398,TSK02398,95,426,Create Database Schema,in progress,medium,2024-06-11,2024-07-29,
2399,TSK02399,95,439,Create Database Schema,pending,medium,2024-06-09,2024-08-06,
2400,TSK02400,95,425,Create Dashboard,completed,low,2024-06-12,2024-07-04,2024-06-13
2401,TSK02401,95,421,Deploy Application,in progress,low,2024-06-05,2024-07-26,
2402,TSK02402,95,436,Testing Module,completed,high,2024-06-15,2024-08-03,2024-06-17
2403,TSK02403,95,430,Develop API,in progress,medium,2024-06-09,2024-06-27,
2404,TSK02404,95,421,Develop API,in progress,medium,2024-06-29,2024-07-13,
2405,TSK02405,96,423,Fix Bugs,pending,medium,2024-06-23,2024-07-23,
2406,TSK02406,96,427,Design User Interface,completed,high,2024-07-17,2024-08-14,2024-08-06
2407,TSK02407,96,440,Develop API,completed,high,2024-06-18,2024-06-27,2024-06-20
2408,TSK02408,96,436,Deploy Application,in progress,low,2024-07-05,2024-07-18,
2409,TSK02409,96,424,Create Database Schema,in progress,medium,2024-06-18,2024-06-29,
2410,TSK02410,96,430,Deploy Application,completed,medium,2024-06-21,2024-08-05,2024-07-06
2411,TSK02411,96,432,Optimize Performance,completed,high,2024-07-13,2024-08-05,2024-07-23
2412,TSK02412,96,434,Create Dashboard,in progress,critical,2024-06-22,2024-08-10,
2413,TSK02413,96,432,Security Testing,pending,low,2024-07-10,2024-07-31,
2414,TSK02414,96,421,Testing Module,pending,medium,2024-07-04,2024-08-27,
2415,TSK02415,96,436,Create Database Schema,completed,medium,2024-06-21,2024-07-14,2024-07-01
2416,TSK02416,96,427,Optimize Performance,completed,medium,2024-06-23,2024-08-02,2024-07-03
2417,TSK02417,96,425,Develop API,in progress,medium,2024-07-04,2024-08-03,
2418,TSK02418,96,440,Design User Interface,pending,high,2024-07-09,2024-09-05,
2419,TSK02419,96,422,Design User Interface,completed,low,2024-06-30,2024-07-09,2024-07-07
2420,TSK02420,96,429,Create Dashboard,completed,low,2024-07-14,2024-08-20,2024-07-20
2421,TSK02421,96,437,Security Testing,completed,medium,2024-07-03,2024-07-23,2024-07-10
2422,TSK02422,96,431,Create Database Schema,completed,high,2024-07-02,2024-08-19,2024-07-20
2423,TSK02423,96,427,Create Dashboard,in progress,critical,2024-07-12,2024-07-30,
2424,TSK02424,96,444,Optimize Performance,in progress,high,2024-06-26,2024-08-01,
2425,TSK02425,96,444,Create Dashboard,pending,high,2024-07-09,2024-08-01,
2426,TSK02426,96,437,Design User Interface,completed,critical,2024-06-20,2024-07-05,2024-07-04
2427,TSK02427,96,431,Create Database Schema,pending,low,2024-06-21,2024-08-12,
2428,TSK02428,96,428,Fix Bugs,pending,medium,2024-06-27,2024-08-08,
2429,TSK02429,96,422,Write Documentation,completed,high,2024-06-20,2024-07-29,2024-07-07
2430,TSK02430,96,438,Testing Module,pending,high,2024-06-24,2024-07-13,
2431,TSK02431,96,436,Develop API,completed,medium,2024-07-11,2024-08-20,2024-07-28
